id,srv_id,api_name,api_content,api_param,test_count,is_inuse,priority
166,5,GETGROUP,GETGROUP HDR= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
167,5,GETGROUPINFO,GETGROUPINFO HDR= OPTION= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPTION"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
168,5,SETREWORK,SETREWORK HDR= LOT= OPERATOR= OP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""OP"",""value"":"""",""is_required"":false}]",0,Y,1
169,5,GETREWORK,GETREWORK HDR= LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,Y,1
170,5,PRODRETICLE,PRODRETICLE HDR= PROD= LAYER=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""PROD"",""value"":"""",""is_required"":false},{""key"":""LAYER"",""value"":"""",""is_required"":false}]",0,Y,1
171,5,TOPODTYPE,TOPODTYPE HDR= LOT= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
172,5,COBLUSRCHK,COBLUSRCHK HDR= OPERATOR= PASSWORD= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""PASSWORD"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,N,3
173,6,CSTCRE,CSTCRE HDR= OPERATOR= CST= CSTTYPE= DATE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""CST"",""value"":"""",""is_required"":false},{""key"":""CSTTYPE"",""value"":"""",""is_required"":false},{""key"":""DATE"",""value"":"""",""is_required"":false}]",0,N,3
174,6,CSTDEL,CSTDEL HDR= OPERATOR= CST=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""CST"",""value"":"""",""is_required"":false}]",0,N,3
175,6,CSTASGN,CSTASGN HDR= OPERATOR= CST= LOT= DATE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""CST"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""DATE"",""value"":"""",""is_required"":false}]",0,N,3
176,6,ENDCLN,ENDCLN HDR= OPERATOR= CST= DATE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""CST"",""value"":"""",""is_required"":false},{""key"":""DATE"",""value"":"""",""is_required"":false}]",0,N,3
177,6,CSTCHG,CSTCHG HDR= OPERATOR= LOT= FROMCST= TOCST= DATE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""FROMCST"",""value"":"""",""is_required"":false},{""key"":""TOCST"",""value"":"""",""is_required"":false},{""key"":""DATE"",""value"":"""",""is_required"":false}]",0,N,3
178,6,CSTREL,CSTREL HDR= OPERATOR= CST= LOT= DATE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""CST"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""DATE"",""value"":"""",""is_required"":false}]",0,N,3
179,6,STARTCLN,STARTCLN HDR= OPERATOR= CST=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""CST"",""value"":"""",""is_required"":false}]",0,N,3
180,6,CSTCYCLE,CSTCYCLE HDR= OPERATOR= CSTTYPE=  CLNUSAGE= DPLUSAGE= CLNPERIOD= DPLPERIOD=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""CSTTYPE"",""value"":"""",""is_required"":false},{""key"":""CLNUSAGE"",""value"":"""",""is_required"":false},{""key"":""DPLUSAGE"",""value"":"""",""is_required"":false},{""key"":""CLNPERIOD"",""value"":"""",""is_required"":false},{""key"":""DPLPERIOD"",""value"":"""",""is_required"":false}]",0,N,3
181,7,AREALIST,AREALIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
182,7,CELLLIST,CELLLIST HDR= AREA=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false}]",0,Y,1
183,7,MODULELIST,MODULELIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
184,7,EQPTYPELIST,EQPTYPELIST HDR= AREA= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
185,7,LOTLIST,LOTLIST HDR= AREA= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
186,7,SPLOTLIST,SPLOTLIST HDR= AREA= CELL=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false}]",0,Y,1
187,7,INSDISINVDATA,INSDISINVDATA HDR= LOTID= EQPID= EQPTYPE= STAGE= PPID= RTD_SEQ= BOOK_SEQ= OPERATORID= GROUPPRI= MSK=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOTID"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false},{""key"":""STAGE"",""value"":"""",""is_required"":false},{""key"":""PPID"",""value"":"""",""is_required"":false},{""key"":""RTD_SEQ"",""value"":"""",""is_required"":false},{""key"":""BOOK_SEQ"",""value"":"""",""is_required"":false},{""key"":""OPERATORID"",""value"":"""",""is_required"":false},{""key"":""GROUPPRI"",""value"":"""",""is_required"":false},{""key"":""MSK"",""value"":"""",""is_required"":false}]",0,Y,1
188,7,DELDISINVDATA,DELDISINVDATA HDR= LOTID= EQPID= STAGE= PPID= OPERATORID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOTID"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""STAGE"",""value"":"""",""is_required"":false},{""key"":""PPID"",""value"":"""",""is_required"":false},{""key"":""OPERATORID"",""value"":"""",""is_required"":false}]",0,Y,1
189,7,OPERATIONLIST,OPERATIONLIST HDR= ADDDESC=Y/N,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""ADDDESC"",""value"":"""",""is_required"":false}]",0,Y,1
190,7,ALLEQPSTATUS,ALLEQPSTATUS HDR= EXCEPT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EXCEPT"",""value"":"""",""is_required"":false}]",0,Y,1
191,7,VIEWRUNLIST,VIEWRUNLIST HDR= AREA= CELL= EQPTYPE= LOTSTATE= TA=Y/N,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false},{""key"":""LOTSTATE"",""value"":"""",""is_required"":false},{""key"":""TA"",""value"":"""",""is_required"":false}]",0,Y,1
193,7,VIEWRUNATTR,VIEWRUNATTR HDR= LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,Y,1
194,7,VIEWPARENTLIST,VIEWPARENTLIST HDR= AREA= CELL= EQPTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
195,7,VIEWCHILDLIST,VIEWCHILDLIST HDR= AREA= CELL= EQPTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
196,7,VIEWSPLITSTATUS,VIEWSPLITSTATUS HDR= LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,Y,1
197,7,VIEWREWORKLIST,VIEWREWORKLIST HDR= AREA= CELL= EQPTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
198,7,VIEWLOSSLIST,VIEWLOSSLIST HDR= AREA= CELL= EQPTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
199,7,VIEWRUNINOPER,VIEWRUNINOPER HDR= OPER= PART= PROC= AREA= LOTSTATE= TA=Y/N,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""LOTSTATE"",""value"":"""",""is_required"":false},{""key"":""TA"",""value"":"""",""is_required"":false}]",0,Y,1
200,7,VIEWINVENTORY,VIEWINVENTORY HDR= AREA= CELL= EQPTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
201,7,CSTSTAT,CSTSTAT HDR= CELL= CSTTYPE= CSTSTATUS=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""CSTTYPE"",""value"":"""",""is_required"":false},{""key"":""CSTSTATUS"",""value"":"""",""is_required"":false}]",0,Y,1
202,7,VCYCLE,VCYCLE HDR= CELL= CSTTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""CSTTYPE"",""value"":"""",""is_required"":false}]",0,N,3
203,7,VIEWHOLDLIST,VIEWHOLDLIST HDR= AREA= CELL= EQPTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
204,7,VIEWMISSLIST,VIEWMISSLIST HDR= AREA= CELL= EQPTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
205,7,VIEWMISSLISTB,VIEWMISSLISTB HDR= CELL= OPER= PART= PROC=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false}]",0,Y,1
206,7,VIEWABNORMALLIST,VIEWABNORMALLIST HDR= AREA= CELL= EQPTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""AREA"",""value"":"""",""is_required"":false},{""key"":""CELL"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
207,7,PARTLIST,PARTLIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
208,7,STOCKERLIST,STOCKERLIST HDR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false}]",0,Y,1
209,7,VIEWOUTPUTLIST,VIEWOUTPUTLIST HDR= EQPTYPE= STK= PART= OP= EQP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false},{""key"":""STK"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""OP"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false}]",0,Y,1
210,7,NDCDATALIST,NDCDATALIST HDR= EQPID= SPECID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""SPECID"",""value"":"""",""is_required"":false}]",0,Y,1
211,7,VIEWEQPSTATUSLIST,VIEWEQPSTATUSLIST HDR= EQPTYPE= EQP= STK=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""STK"",""value"":"""",""is_required"":false}]",0,Y,1
212,7,VIEWEQPSTATUSSUMMARY,VIEWEQPSTATUSSUMMARY HDR= EQPTYPE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPTYPE"",""value"":"""",""is_required"":false}]",0,Y,1
213,8,REGESF,REGESF HDR= ESF=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""ESF"",""value"":"""",""is_required"":false}]",0,Y,1
214,8,CLOSEESF,CLOSEESF HDR= ESF=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""ESF"",""value"":"""",""is_required"":false}]",0,Y,1
215,8,ESC,ESC  HDR= EQP= STATUS= AREAID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""STATUS"",""value"":"""",""is_required"":false},{""key"":""AREAID"",""value"":"""",""is_required"":false}]",0,Y,1
216,9,DCOLL,DCOLL HDR= OPERATOR= PASSWD= LOT= EQP= OP= SPEC= DATA= CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""PASSWD"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""OP"",""value"":"""",""is_required"":false},{""key"":""SPEC"",""value"":"""",""is_required"":false},{""key"":""DATA"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,Y,1
217,9,DCSPEC,DCSPEC HDR=  OPERATOR=  PASSWD=  LOT=  EQP=  OP= SPEC= CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""PASSWD"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""OP"",""value"":"""",""is_required"":false},{""key"":""SPEC"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,Y,1
218,9,NDCOLL,NDCOLL HDR= OPERATOR= PASSWD= EQP= OP= SPEC= DATA= CMT= COMMENTCODE= SCHEDULECODE=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""PASSWD"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""OP"",""value"":"""",""is_required"":false},{""key"":""SPEC"",""value"":"""",""is_required"":false},{""key"":""DATA"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false},{""key"":""COMMENTCODE"",""value"":"""",""is_required"":false},{""key"":""SCHEDULECODE"",""value"":"""",""is_required"":false}]",0,Y,1
219,9,NDCSPEC,NDCSPEC HDR=  OPERATOR=  PASSWD=  LOT=  EQP=  SPEC=  CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""PASSWD"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""SPEC"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,Y,1
220,10,REGISTER,REGISTER HDR= LOTID= EQPID= OPER= PART= PROC= CATEGORY=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOTID"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false},{""key"":""CATEGORY"",""value"":"""",""is_required"":false}]",0,N,3
221,10,DATA,DATA HDR= LOTID= EQPID= SPEC= OPER= PART= PROC= OPERATORID= CATEGORY= DATA= FILENAME=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOTID"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""SPEC"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false},{""key"":""OPERATORID"",""value"":"""",""is_required"":false},{""key"":""CATEGORY"",""value"":"""",""is_required"":false},{""key"":""DATA"",""value"":"""",""is_required"":false},{""key"":""FILENAME"",""value"":"""",""is_required"":false}]",0,N,3
222,10,CHART,CHART HDR= EQPID= OPER= PART= VAR= WEIGHT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""VAR"",""value"":"""",""is_required"":false},{""key"":""WEIGHT"",""value"":"""",""is_required"":false}]",0,N,3
223,10,REGDELETE,REGDELETE HDR= LOTID= TIME=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOTID"",""value"":"""",""is_required"":false},{""key"":""TIME"",""value"":"""",""is_required"":false}]",0,N,3
224,10,DATDELETE,DATDELETE HDR= EQPID= OPER= PART= PROC= VAR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""OPER"",""value"":"""",""is_required"":false},{""key"":""PART"",""value"":"""",""is_required"":false},{""key"":""PROC"",""value"":"""",""is_required"":false},{""key"":""VAR"",""value"":"""",""is_required"":false}]",0,N,3
225,11,TRANSMSG,TRANSMSG HDR= STK= MSG=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""STK"",""value"":"""",""is_required"":false},{""key"":""MSG"",""value"":"""",""is_required"":false}]",0,N,3
226,11,OUTOFSPEC,OUTOFSPEC HDR= MSG=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""MSG"",""value"":"""",""is_required"":false}]",0,N,3
227,11,SPCALARM,SPCALARM HDR= MSG=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""MSG"",""value"":"""",""is_required"":false}]",0,N,3
228,11,INFORMEAP,INFORMEAP HDR= EQPID= MSG=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQPID"",""value"":"""",""is_required"":false},{""key"":""MSG"",""value"":"""",""is_required"":false}]",0,N,3
229,11,INFORMMES,INFORMMES HDR= MSGBOBY=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""MSGBOBY"",""value"":"""",""is_required"":false}]",0,N,3
230,2,CHGLOTID,CHGLOTID HDR=  OPERATOR=  CURLOT= NEWLOT=  CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""CURLOT"",""value"":"""",""is_required"":false},{""key"":""NEWLOT"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,N,3
231,2,CHGLOTTYPE,CHGLOTTYPE HDR=  OPERATOR=  LOT= LOTTYPE=  CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""LOTTYPE"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,Y,1
232,2,CHGLOTCMT,CHGLOTCMT HDR=  OPERATOR=  LOT= CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,Y,1
233,2,CHGOSFPASS,CHGOSFPASS HDR=  OPERATOR=  OLDPASS= NEWPASS=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""OLDPASS"",""value"":"""",""is_required"":false},{""key"":""NEWPASS"",""value"":"""",""is_required"":false}]",0,Y,1
234,2,UPDATEEQP,UPDATEEQP  HDR= EQP=  LOTCNT= CURRLOTCNT= RUNNINGLOTLIST=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""LOTCNT"",""value"":"""",""is_required"":false},{""key"":""CURRLOTCNT"",""value"":"""",""is_required"":false},{""key"":""RUNNINGLOTLIST"",""value"":"""",""is_required"":false}]",0,Y,1
235,2,REIDENTIFY,REIDENTIFY HDR=  OPERATOR=  LOT= WFQTY= WAFER=  CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""WFQTY"",""value"":"""",""is_required"":false},{""key"":""WAFER"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,N,3
236,2,ACCEPT,ACCEPT HDR=  OPERATOR=  LOT= LOC=  CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""LOC"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,N,3
237,2,MOVTOLOC,MOVTOLOC HDR=  OPERATOR=  LOT= LOC=  CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""LOC"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,Y,1
238,2,CHGLOTSIZE,CHGLOTSIZE HDR=  OPERATOR=  LOT= QTY=  CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""QTY"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,N,3
239,2,FUTURESTEP,FUTURESTEP HDR= LOT= OPERATOR= STEP=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""STEP"",""value"":"""",""is_required"":false}]",0,N,3
240,2,SKIP,SKIP HDR= LOT= OPERATOR= CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,Y,1
241,2,BACKUP,BACKUP HDR= LOT= OPERATOR= TOINST= CMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""TOINST"",""value"":"""",""is_required"":false},{""key"":""CMT"",""value"":"""",""is_required"":false}]",0,Y,1
242,2,GETSTARTCMT,GETSTARTCMT HDR= LOT= OPERATOR=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false}]",0,Y,1
243,2,GETDOCUMENT,GETDOCUMENT HDR= OPERATOR= [LOT= OP=] DOCUGROUP= DOCUID=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""[LOT"",""value"":"""",""is_required"":false},{""key"":""OP"",""value"":"""",""is_required"":false},{""key"":""DOCUGROUP"",""value"":"""",""is_required"":false},{""key"":""DOCUID"",""value"":"""",""is_required"":false}]",0,N,3
244,2,GETDOCUGROUP,GETDOCUGROUP HDR= OPERATOR= LOT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false}]",0,N,3
245,2,EAPJOBOUTPNDN,EAPJOBOUTPNDN  HDR= JOB= EQP= OPERATOR=  STAGE= OPERATION= INSTRUCTION= OPERDESC= PROCEDUREID= ABCODE= ABCMT=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""JOB"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""STAGE"",""value"":"""",""is_required"":false},{""key"":""OPERATION"",""value"":"""",""is_required"":false},{""key"":""INSTRUCTION"",""value"":"""",""is_required"":false},{""key"":""OPERDESC"",""value"":"""",""is_required"":false},{""key"":""PROCEDUREID"",""value"":"""",""is_required"":false},{""key"":""ABCODE"",""value"":"""",""is_required"":false},{""key"":""ABCMT"",""value"":"""",""is_required"":false}]",0,Y,1
246,2,EAP2APC,EAP2APC HDR=  EQP= MSG=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""EQP"",""value"":"""",""is_required"":false},{""key"":""MSG"",""value"":"""",""is_required"":false}]",0,Y,1
247,2,NONLOTNEWPART,NONLOTNEWPART HDR= OPERATOR= PARTID= LOT= PRCDSTACK= ALLPRCDIDS=,"[{""key"":""HDR"",""value"":"""",""is_required"":false},{""key"":""OPERATOR"",""value"":"""",""is_required"":false},{""key"":""PARTID"",""value"":"""",""is_required"":false},{""key"":""LOT"",""value"":"""",""is_required"":false},{""key"":""PRCDSTACK"",""value"":"""",""is_required"":false},{""key"":""ALLPRCDIDS"",""value"":"""",""is_required"":false}]",0,Y,1
